,년도,팀명,선수명,선수id,WAR,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA
0,2015,NC,테임즈,/player/detail/861,11.73,142,595,472,180,47,130,140,103,91,40,0.390,0.381,0.497,0.790,1.287,0.520
1,2015,넥센,박병호,/player/detail/221,8.96,140,622,528,181,53,129,146,78,161,10,0.403,0.343,0.436,0.714,1.150,0.472
2,2015,삼성,박석민,/player/detail/461,7.05,135,559,448,144,26,90,116,83,97,3,0.354,0.321,0.441,0.551,0.992,0.431
3,2015,롯데,강민호,/player/detail/738,7.03,123,456,380,118,35,63,86,60,112,0,0.353,0.311,0.421,0.639,1.060,0.444
4,2015,삼성,나바로,/player/detail/850,6.93,140,643,534,153,48,126,137,93,72,22,0.248,0.287,0.393,0.596,0.989,0.412
5,2015,넥센,유한준,/player/detail/237,6.90,139,598,520,188,23,103,116,67,71,3,0.380,0.362,0.430,0.579,1.009,0.431
6,2015,두산,김현수,/player/detail/668,6.13,141,630,512,167,28,103,121,101,63,11,0.323,0.326,0.438,0.541,0.979,0.421
7,2015,두산,양의지,/player/detail/647,5.51,132,513,442,144,20,70,93,39,64,5,0.341,0.326,0.405,0.523,0.928,0.399
8,2015,한화,김태균,/player/detail/25,5.30,133,524,408,129,21,61,104,98,80,3,0.346,0.316,0.457,0.539,0.996,0.430
9,2015,삼성,최형우,/player/detail/471,5.28,144,637,547,174,33,94,123,73,101,2,0.335,0.318,0.402,0.563,0.965,0.408
10,2015,kt,마르테,/player/detail/1286,5.25,115,487,425,148,20,85,89,51,60,0,0.363,0.348,0.414,0.569,0.983,0.414
11,2015,롯데,최준석,/player/detail/654,5.05,144,618,507,155,31,78,109,108,134,0,0.362,0.306,0.428,0.529,0.957,0.418
12,2015,롯데,아두치*,/player/detail/1306,4.73,132,594,526,165,28,105,106,55,118,24,0.357,0.314,0.384,0.557,0.941,0.395
13,2015,kt,박경수,/player/detail/370,4.68,137,537,440,125,22,75,73,74,115,6,0.336,0.284,0.399,0.507,0.906,0.395
14,2015,NC,나성범,/player/detail/836,4.46,144,622,564,184,28,112,135,33,127,23,0.374,0.326,0.373,0.553,0.926,0.390
15,2015,한화,이용규,/player/detail/135,4.41,124,585,493,168,4,94,42,68,45,28,0.367,0.341,0.428,0.424,0.852,0.383
16,2015,한화,정근우,/player/detail/559,4.41,126,552,468,148,12,99,66,61,66,21,0.347,0.316,0.403,0.466,0.869,0.385
17,2015,넥센,김하성,/player/detail/903,4.09,140,582,511,148,19,89,73,56,114,22,0.336,0.290,0.362,0.489,0.851,0.365
18,2015,삼성,구자욱,/player/detail/517,3.97,116,465,410,143,11,97,57,45,79,17,0.407,0.349,0.417,0.534,0.951,0.411
19,2015,KIA,이범호,/player/detail/122,3.68,138,514,437,118,28,60,79,57,91,3,0.280,0.270,0.372,0.519,0.891,0.382
20,2015,NC,박민우,/player/detail/830,3.52,141,617,520,158,3,111,47,73,108,46,0.373,0.304,0.399,0.404,0.803,0.364
21,2015,롯데,황재균,/player/detail/748,3.35,144,596,534,155,26,95,97,48,122,11,0.329,0.290,0.350,0.521,0.871,0.369
22,2015,한화,김경언,/player/detail/39,3.34,107,437,377,127,16,58,78,50,89,1,0.404,0.337,0.414,0.525,0.939,0.407
23,2015,롯데,손아섭,/player/detail/760,3.34,116,517,445,141,13,86,54,68,96,11,0.378,0.317,0.406,0.472,0.878,0.388
24,2015,삼성,이승엽,/player/detail/456,3.30,122,522,470,156,26,87,90,40,71,2,0.343,0.332,0.387,0.562,0.949,0.402
25,2015,SK,최정,/player/detail/560,3.19,81,330,275,81,17,43,58,46,78,5,0.350,0.295,0.401,0.542,0.943,0.404
26,2015,두산,김재호,/player/detail/657,2.93,133,488,410,126,3,63,50,54,42,7,0.331,0.307,0.386,0.402,0.788,0.356
27,2015,LG,박용택,/player/detail/324,2.91,128,533,487,159,18,66,83,34,73,11,0.350,0.326,0.370,0.503,0.873,0.374
28,2015,롯데,정훈,/player/detail/752,2.88,135,562,486,146,9,85,62,52,102,16,0.362,0.300,0.382,0.420,0.802,0.358
29,2015,LG,오지환,/player/detail/315,2.87,138,566,497,138,11,76,56,59,121,25,0.345,0.278,0.357,0.443,0.800,0.350
30,2015,한화,최진행*,/player/detail/44,2.70,109,410,333,97,18,55,64,65,101,0,0.364,0.291,0.410,0.505,0.915,0.397
31,2015,넥센,이택근,/player/detail/234,2.63,105,401,347,113,10,61,44,44,53,11,0.358,0.326,0.402,0.464,0.866,0.380
32,2015,KIA,김주찬,/player/detail/132,2.51,98,377,333,109,18,66,62,23,58,8,0.343,0.327,0.383,0.571,0.954,0.397
33,2015,KIA,브렛필,/player/detail/864,2.50,143,591,536,174,22,81,101,43,74,14,0.339,0.325,0.373,0.517,0.890,0.377
34,2015,넥센,스나이더,/player/detail/965,2.37,113,487,431,121,26,88,71,37,135,4,0.347,0.281,0.350,0.527,0.877,0.372
35,2015,SK,정의윤,/player/detail/326,2.35,59,222,193,66,14,35,44,20,27,3,0.338,0.342,0.419,0.617,1.036,0.437
36,2015,SK,브라운,/player/detail/1302,2.29,138,539,464,121,28,82,76,66,127,5,0.299,0.261,0.360,0.496,0.856,0.367
37,2015,넥센,김민성,/player/detail/226,2.20,118,489,445,135,16,60,71,31,62,1,0.322,0.303,0.357,0.465,0.822,0.357
38,2015,NC,이호준,/player/detail/821,2.19,131,518,449,132,24,48,110,61,102,0,0.332,0.294,0.381,0.510,0.891,0.381
39,2015,삼성,박한이,/player/detail/470,2.11,94,429,367,110,11,62,52,53,63,6,0.337,0.300,0.389,0.458,0.847,0.375
40,2015,삼성,채태인,/player/detail/463,2.09,104,373,333,116,8,35,49,33,92,0,0.456,0.348,0.408,0.477,0.885,0.387
41,2015,삼성,김상수,/player/detail/464,2.08,132,518,449,125,8,67,63,43,56,26,0.298,0.278,0.345,0.416,0.761,0.334
42,2015,kt,댄블랙,/player/detail/1346,2.04,54,225,198,66,12,25,32,25,52,0,0.403,0.333,0.413,0.576,0.989,0.421
43,2015,넥센,박동원,/player/detail/214,2.02,127,443,379,101,14,47,61,37,93,0,0.312,0.266,0.340,0.414,0.754,0.333
44,2015,넥센,윤석민,/player/detail/656,2.01,108,418,361,106,14,54,71,37,62,3,0.315,0.294,0.366,0.482,0.848,0.365
45,2015,두산,민병헌,/player/detail/670,1.94,129,561,491,149,12,80,75,50,74,7,0.333,0.303,0.373,0.426,0.799,0.355
46,2015,넥센,서건창,/player/detail/227,1.89,85,368,312,93,3,52,37,42,24,9,0.314,0.298,0.381,0.429,0.810,0.361
47,2015,삼성,박해민,/player/detail/505,1.89,144,608,525,154,0,96,47,56,126,60,0.384,0.293,0.362,0.362,0.724,0.329
48,2015,두산,오재원,/player/detail/658,1.85,120,474,411,115,11,60,59,47,94,31,0.335,0.280,0.356,0.418,0.774,0.343
49,2015,SK,김성현,/player/detail/562,1.80,129,449,397,118,8,49,48,31,42,1,0.315,0.297,0.357,0.408,0.765,0.341
50,2015,SK,이재원,/player/detail/554,1.76,140,559,489,138,17,58,100,54,85,1,0.309,0.282,0.363,0.427,0.790,0.348
51,2015,kt,장성우,/player/detail/790,1.70,111,435,384,111,10,51,65,41,73,1,0.327,0.289,0.351,0.414,0.765,0.338
52,2015,두산,오재일,/player/detail/662,1.67,66,213,180,52,14,33,36,28,49,0,0.319,0.289,0.387,0.594,0.981,0.409
53,2015,두산,허경민,/player/detail/664,1.66,117,453,404,128,1,64,41,31,42,8,0.349,0.317,0.373,0.384,0.757,0.342
54,2015,kt,김상현,/player/detail/131,1.58,134,539,475,133,27,71,88,50,115,4,0.313,0.280,0.354,0.493,0.847,0.362
55,2015,LG,히메네스,/player/detail/1349,1.55,70,299,279,87,11,37,46,12,48,8,0.339,0.312,0.344,0.505,0.849,0.358
56,2015,kt,이대형,/player/detail/325,1.51,140,616,546,165,0,86,37,53,92,44,0.363,0.302,0.370,0.355,0.725,0.333
57,2015,SK,정상호,/player/detail/552,1.44,113,324,279,71,12,34,49,22,80,1,0.316,0.254,0.342,0.430,0.772,0.340
58,2015,두산,정수빈,/player/detail/669,1.34,128,570,491,145,2,79,59,43,70,15,0.336,0.295,0.361,0.391,0.752,0.335
59,2015,LG,정성훈,/player/detail/310,1.33,117,440,363,103,9,47,45,54,65,9,0.321,0.284,0.392,0.408,0.800,0.360
60,2015,두산,박건우,/player/detail/672,1.32,70,175,158,54,5,31,26,12,29,2,0.395,0.342,0.399,0.513,0.912,0.397
61,2015,SK,박정권,/player/detail/558,1.30,124,494,438,123,21,66,70,46,119,3,0.340,0.281,0.353,0.477,0.830,0.360
62,2015,KIA,김원섭,/player/detail/133,1.27,110,341,277,74,5,45,33,53,46,8,0.303,0.267,0.388,0.390,0.778,0.357
63,2015,LG,유강남,/player/detail/369,1.18,126,313,279,76,8,26,37,19,55,2,0.313,0.272,0.333,0.405,0.738,0.326
64,2015,LG,이병규(7),/player/detail/328,1.06,70,277,230,56,12,42,35,43,83,2,0.326,0.243,0.370,0.448,0.818,0.361
65,2015,NC,김종호,/player/detail/832,1.03,133,486,424,125,4,90,36,44,65,41,0.338,0.295,0.364,0.394,0.758,0.340
66,2015,NC,조영훈,/player/detail/825,1.00,103,146,124,35,8,20,35,19,36,3,0.329,0.282,0.372,0.540,0.912,0.389
67,2015,SK,이명기,/player/detail/575,0.99,137,582,521,164,3,88,35,35,86,22,0.370,0.315,0.368,0.397,0.765,0.343
68,2015,LG,서상우,/player/detail/379,0.91,58,171,159,54,6,29,22,9,31,5,0.393,0.340,0.386,0.503,0.889,0.387
69,2015,넥센,고종욱,/player/detail/272,0.90,119,443,407,126,10,81,51,25,81,22,0.366,0.310,0.358,0.464,0.822,0.356
70,2015,NC,손시헌,/player/detail/653,0.85,140,508,440,108,13,56,58,36,66,3,0.260,0.245,0.319,0.398,0.717,0.316
71,2015,NC,이종욱,/player/detail/667,0.84,125,504,440,118,5,63,52,54,78,17,0.315,0.268,0.351,0.368,0.719,0.322
72,2015,KIA,백용환,/player/detail/120,0.82,65,177,154,36,10,22,30,19,47,3,0.260,0.234,0.316,0.468,0.784,0.336
73,2015,넥센,박헌도,/player/detail/240,0.81,108,267,218,54,8,31,42,37,53,0,0.289,0.248,0.371,0.417,0.788,0.356
74,2015,두산,최주환,/player/detail/663,0.79,100,270,238,67,5,34,32,25,34,0,0.310,0.282,0.356,0.429,0.785,0.343
75,2015,LG,한나한,/player/detail/1300,0.78,32,126,107,35,4,17,22,13,31,0,0.413,0.327,0.400,0.523,0.923,0.397
76,2015,kt,박기혁,/player/detail/743,0.78,126,350,300,84,1,27,30,30,84,3,0.384,0.280,0.350,0.340,0.690,0.318
77,2015,LG,임훈,/player/detail/573,0.77,55,215,183,55,1,34,15,19,31,2,0.355,0.301,0.386,0.388,0.774,0.352
78,2015,NC,모창민,/player/detail/827,0.76,103,239,214,62,6,23,35,18,52,5,0.352,0.290,0.340,0.439,0.779,0.340
79,2015,롯데,장성우,/player/detail/790,0.76,22,56,49,12,3,4,12,5,12,0,0.257,0.245,0.309,0.510,0.819,0.340
80,2015,한화,김회성,/player/detail/89,0.61,83,268,225,47,16,36,35,28,58,2,0.203,0.209,0.321,0.484,0.805,0.343
81,2015,KIA,나지완,/player/detail/139,0.58,116,368,304,77,7,34,31,46,79,3,0.318,0.253,0.378,0.375,0.753,0.344
82,2015,롯데,김문호,/player/detail/759,0.56,93,325,288,88,4,35,31,25,45,8,0.350,0.306,0.368,0.392,0.760,0.343
83,2015,삼성,이지영,/player/detail/454,0.55,124,400,361,110,1,36,55,14,32,1,0.327,0.305,0.333,0.346,0.679,0.305
84,2015,삼성,진갑용*,/player/detail/450,0.52,39,73,68,22,3,8,10,4,9,0,0.333,0.324,0.356,0.485,0.841,0.363
85,2015,kt,장성호,/player/detail/741,0.52,49,114,94,29,1,11,16,17,15,1,0.354,0.309,0.421,0.383,0.804,0.375
86,2015,LG,안익훈,/player/detail/1336,0.51,50,74,62,21,0,9,3,9,10,1,0.404,0.339,0.423,0.403,0.826,0.378
87,2015,NC,지석훈,/player/detail/220,0.51,137,466,415,111,11,53,46,23,85,4,0.311,0.267,0.328,0.383,0.711,0.317
88,2015,두산,고영민,/player/detail/655,0.48,41,77,67,22,3,13,11,6,22,4,0.442,0.328,0.403,0.478,0.881,0.388
89,2015,kt,김선민,/player/detail/1110,0.47,23,38,35,15,0,2,3,2,6,1,0.500,0.429,0.447,0.486,0.933,0.412
90,2015,NC,용덕한,/player/detail/737,0.44,50,49,42,12,0,4,5,5,8,2,0.353,0.286,0.375,0.310,0.685,0.326
91,2015,한화,정현석,/player/detail/48,0.41,43,133,116,36,1,20,12,13,24,0,0.385,0.310,0.389,0.388,0.777,0.353
92,2015,롯데,오승택,/player/detail/793,0.34,122,353,327,90,8,57,43,17,100,15,0.373,0.275,0.318,0.410,0.728,0.318
93,2015,한화,폭스,/player/detail/1340,0.33,38,121,108,30,7,16,25,8,27,0,0.303,0.278,0.339,0.509,0.848,0.356
94,2015,한화,강경학,/player/detail/870,0.33,120,376,311,80,2,50,27,40,58,4,0.307,0.257,0.348,0.325,0.673,0.311
95,2015,SK,박진만,/player/detail/556,0.32,78,162,133,33,2,12,14,23,21,0,0.282,0.248,0.375,0.331,0.706,0.333
96,2015,KIA,최희섭,/player/detail/125,0.31,42,149,125,32,6,18,20,22,34,0,0.302,0.256,0.369,0.424,0.793,0.357
97,2015,NC,최재원,/player/detail/391,0.30,114,102,85,21,2,31,13,10,29,14,0.352,0.247,0.366,0.412,0.778,0.350
98,2015,두산,로메로,/player/detail/1347,0.28,76,305,265,67,12,30,50,29,48,2,0.259,0.253,0.328,0.449,0.777,0.334
99,2015,롯데,안중열,/player/detail/1283,0.26,60,109,98,26,1,15,13,6,26,1,0.347,0.265,0.305,0.388,0.693,0.303
100,2015,NC,박정준,/player/detail/235,0.25,19,24,21,8,0,2,2,0,5,0,0.500,0.381,0.458,0.476,0.934,0.417
101,2015,NC,김태군,/player/detail/818,0.25,144,474,421,107,6,45,52,25,77,1,0.293,0.254,0.307,0.354,0.661,0.294
102,2015,한화,조인성,/player/detail/551,0.24,106,310,276,64,11,33,44,16,89,0,0.299,0.232,0.288,0.391,0.679,0.296
103,2015,LG,백창수,/player/detail/372,0.22,25,36,31,10,0,4,0,3,3,0,0.357,0.323,0.382,0.452,0.834,0.369
104,2015,kt,하준호,/player/detail/786,0.21,68,249,218,59,5,30,25,21,59,10,0.348,0.271,0.352,0.381,0.733,0.330
105,2015,kt,오정복,/player/detail/423,0.20,66,278,239,62,5,34,29,33,26,3,0.273,0.259,0.355,0.377,0.732,0.333
106,2015,롯데,김민하,/player/detail/794,0.20,54,141,116,28,1,18,8,18,40,4,0.360,0.241,0.362,0.319,0.681,0.324
107,2015,KIA,이홍구,/player/detail/148,0.20,112,246,222,48,12,25,39,12,64,1,0.247,0.216,0.278,0.432,0.710,0.301
108,2015,NC,조평호,/player/detail/824,0.18,22,22,22,8,1,4,3,0,6,0,0.467,0.364,0.364,0.591,0.955,0.401
109,2015,한화,이성열,/player/detail/236,0.17,97,254,219,55,9,34,35,19,83,1,0.357,0.251,0.333,0.438,0.771,0.334
110,2015,SK,조동화,/player/detail/569,0.16,119,304,245,64,2,38,15,30,50,18,0.318,0.261,0.351,0.318,0.669,0.314
111,2015,KIA,박기남,/player/detail/123,0.16,51,93,69,14,0,8,3,21,19,1,0.280,0.203,0.389,0.246,0.635,0.328
112,2015,한화,모건,/player/detail/1309,0.15,10,42,33,9,0,2,5,4,8,1,0.346,0.273,0.405,0.333,0.738,0.350
113,2015,SK,김기현,/player/detail/1367,0.14,9,9,7,3,0,0,0,2,3,0,0.750,0.429,0.556,0.429,0.985,0.470
114,2015,삼성,배영섭,/player/detail/475,0.13,4,18,16,6,0,2,2,2,4,1,0.500,0.375,0.444,0.375,0.819,0.385
115,2015,SK,박재상,/player/detail/570,0.12,108,292,250,62,7,34,37,33,53,4,0.288,0.248,0.339,0.396,0.735,0.329
116,2015,삼성,백상원,/player/detail/465,0.11,51,94,77,19,0,10,7,13,22,0,0.339,0.247,0.359,0.312,0.671,0.318
117,2015,두산,김응민,/player/detail/650,0.10,4,3,3,1,1,1,2,0,0,0,0.000,0.333,0.333,1.333,1.666,0.631
118,2015,SK,이현석,/player/detail/1326,0.10,3,3,3,1,1,1,2,0,1,0,0.000,0.333,0.333,1.333,1.666,0.631
119,2015,KIA,김민우,/player/detail/219,0.10,90,315,269,70,6,28,34,21,75,8,0.335,0.260,0.313,0.394,0.707,0.310
120,2015,SK,허웅,/player/detail/553,0.09,18,19,17,5,0,2,3,2,3,0,0.357,0.294,0.368,0.353,0.721,0.334
121,2015,넥센,유재신,/player/detail/224,0.08,62,32,27,7,0,21,3,3,10,10,0.412,0.259,0.333,0.333,0.666,0.307
122,2015,한화,이창열,/player/detail/881,0.06,5,2,2,1,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.500,0.605
123,2015,한화,박노민,/player/detail/22,0.06,23,26,24,8,0,1,4,2,11,0,0.615,0.333,0.385,0.333,0.718,0.336
124,2015,삼성,이정식,/player/detail/452,0.04,5,5,5,2,0,0,0,0,1,0,0.500,0.400,0.400,0.400,0.800,0.360
125,2015,LG,양원혁,/player/detail/1343,0.03,3,2,2,1,0,2,1,0,0,0,0.500,0.500,0.500,0.500,1.000,0.450
126,2015,넥센,홍성갑,/player/detail/273,0.02,7,10,9,3,0,0,2,1,4,0,0.600,0.333,0.400,0.333,0.733,0.346
127,2015,넥센,김민준,/player/detail/247,0.02,2,2,1,0,0,1,0,1,0,0,0.000,0.000,0.500,0.000,0.500,0.381
128,2015,SK,최정민,/player/detail/618,0.01,8,15,13,4,0,1,2,1,3,0,0.400,0.308,0.357,0.308,0.665,0.312
129,2015,한화,하주석,/player/detail/37,0.01,4,11,10,3,0,3,1,1,4,0,0.500,0.300,0.364,0.300,0.664,0.315
130,2015,넥센,강지광,/player/detail/353,0.01,13,21,18,5,0,3,2,2,9,0,0.556,0.278,0.381,0.278,0.659,0.322
131,2015,두산,홍성흔,/player/detail/651,0.01,93,352,301,79,7,39,46,42,59,8,0.306,0.262,0.362,0.372,0.734,0.336
132,2015,SK,홍명찬,/player/detail/561,0.00,5,3,3,1,0,0,0,0,2,0,1.000,0.333,0.333,0.333,0.666,0.300
133,2015,SK,이대수,/player/detail/26,0.00,36,86,72,19,2,9,12,6,23,0,0.354,0.264,0.325,0.389,0.714,0.317
134,2015,두산,김재환*,/player/detail/675,0.00,48,180,153,36,7,24,22,22,39,4,0.266,0.235,0.335,0.425,0.760,0.333
135,2015,두산,김진형,/player/detail/706,0.00,14,21,18,3,1,3,2,3,7,0,0.200,0.167,0.286,0.444,0.730,0.314
136,2015,넥센,허정협,/player/detail/1364,-0.01,4,6,6,2,0,1,0,0,3,0,0.667,0.333,0.333,0.333,0.666,0.300
137,2015,LG,나성용,/player/detail/368,-0.01,40,79,73,20,3,7,9,4,29,0,0.415,0.274,0.329,0.425,0.754,0.331
138,2015,SK,김연훈,/player/detail/615,-0.01,49,73,60,16,1,4,3,6,18,0,0.357,0.267,0.338,0.333,0.671,0.309
139,2015,넥센,김재현,/player/detail/217,-0.01,59,71,65,17,1,7,6,2,15,0,0.320,0.262,0.290,0.354,0.644,0.282
140,2015,한화,장운호,/player/detail/61,-0.01,42,141,114,29,2,17,8,10,27,5,0.318,0.254,0.346,0.342,0.688,0.318
141,2015,NC,이창섭,/player/detail/229,-0.01,15,8,5,0,0,0,0,3,3,0,0.000,0.000,0.375,0.000,0.375,0.286
142,2015,SK,이진석,/player/detail/1360,-0.02,6,2,2,1,0,1,0,0,1,0,1.000,0.500,0.500,0.500,1.000,0.450
143,2015,두산,유민상,/player/detail/705,-0.02,15,45,38,10,1,5,6,5,9,1,0.310,0.263,0.356,0.368,0.724,0.330
144,2015,롯데,오윤석,/player/detail/1339,-0.03,29,36,33,9,1,7,3,2,8,0,0.333,0.273,0.314,0.394,0.708,0.312
145,2015,KIA,황대인,/player/detail/1318,-0.03,22,44,44,12,2,3,7,0,18,0,0.417,0.273,0.273,0.455,0.728,0.305
146,2015,kt,윤도경,/player/detail/702,-0.03,4,4,4,1,0,0,1,0,1,0,0.333,0.250,0.250,0.250,0.500,0.225
147,2015,LG,박성준,/player/detail/1365,-0.03,11,12,10,2,0,3,0,2,1,0,0.222,0.200,0.333,0.200,0.533,0.277
148,2015,롯데,조홍석,/player/detail/767,-0.03,3,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
149,2015,한화,조정원,/player/detail/60,-0.03,2,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
150,2015,두산,최영진,/player/detail/319,-0.03,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
151,2015,한화,박정진(타자),/player/detail/1334,-0.03,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
152,2015,한화,권혁(타자),/player/detail/1342,-0.03,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
153,2015,KIA,스틴슨(타자),/player/detail/1353,-0.03,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
154,2015,삼성,최민구,/player/detail/1363,-0.03,6,1,0,0,0,1,1,0,0,0,0.000,-,0.000,-,-,0.000
155,2015,kt,홍성무(타자),/player/detail/1361,-0.03,1,1,0,0,0,0,1,0,0,0,0.000,-,0.000,-,-,0.000
156,2015,kt,박용근,/player/detail/352,-0.04,27,86,76,20,0,7,4,7,15,5,0.328,0.263,0.325,0.342,0.667,0.304
157,2015,넥센,서동욱,/player/detail/312,-0.04,55,118,103,24,3,14,15,11,45,0,0.382,0.233,0.325,0.369,0.694,0.314
158,2015,NC,김준완,/player/detail/419,-0.04,30,54,44,10,0,12,2,10,10,2,0.294,0.227,0.370,0.227,0.597,0.308
159,2015,NC,강구성,/player/detail/839,-0.04,4,5,5,1,0,0,0,0,0,0,0.200,0.200,0.200,0.400,0.600,0.242
160,2015,한화,지성준,/player/detail/1311,-0.05,9,12,12,3,0,1,0,0,5,0,0.429,0.250,0.250,0.333,0.583,0.251
161,2015,KIA,최병연,/player/detail/1310,-0.05,19,7,6,1,0,2,0,0,2,0,0.250,0.167,0.286,0.167,0.453,0.233
162,2015,kt,안중열,/player/detail/1283,-0.05,20,28,27,4,0,1,1,1,5,1,0.182,0.148,0.179,0.185,0.364,0.167
163,2015,kt,이해창,/player/detail/215,-0.05,5,4,3,0,0,0,0,0,2,0,0.000,0.000,0.250,0.000,0.250,0.182
164,2015,SK,박철우,/player/detail/1327,-0.06,19,2,2,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
165,2015,삼성,윤영수,/player/detail/1354,-0.06,4,2,2,0,0,0,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000
166,2015,KIA,전현태,/player/detail/30,-0.06,2,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
167,2015,롯데,황진수,/player/detail/749,-0.06,2,2,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
168,2015,kt,윤여운,/player/detail/791,-0.06,2,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
169,2015,NC,강민국,/player/detail/931,-0.06,1,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
170,2015,롯데,김주현,/player/detail/792,-0.07,47,79,73,19,2,7,12,5,19,1,0.327,0.260,0.308,0.397,0.705,0.310
171,2015,kt,모상기,/player/detail/462,-0.07,8,15,13,3,0,2,0,2,5,0,0.375,0.231,0.333,0.231,0.564,0.282
172,2015,롯데,오현근,/player/detail/671,-0.07,20,36,28,6,0,3,3,6,6,1,0.273,0.214,0.353,0.286,0.639,0.312
173,2015,두산,류지혁,/player/detail/704,-0.07,14,5,5,1,0,3,0,0,3,0,0.500,0.200,0.200,0.200,0.400,0.180
174,2015,한화,채기영,/player/detail/1320,-0.07,3,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
175,2015,KIA,황수현,/player/detail/168,-0.07,2,2,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
176,2015,롯데,황동채,/player/detail/758,-0.07,2,2,2,0,0,1,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000
177,2015,한화,윤규진(타자),/player/detail/1348,-0.07,2,2,2,0,0,0,0,0,2,0,-,0.000,0.000,0.000,0.000,0.000
178,2015,넥센,유선정,/player/detail/269,-0.08,17,27,25,6,0,1,2,2,5,0,0.300,0.240,0.296,0.240,0.536,0.257
179,2015,SK,윤중환,/player/detail/616,-0.08,15,28,25,6,1,1,4,3,6,0,0.278,0.240,0.321,0.360,0.681,0.310
180,2015,LG,강병의,/player/detail/374,-0.09,8,3,3,1,0,0,0,0,1,1,0.500,0.333,0.333,0.333,0.666,0.300
181,2015,삼성,이영욱,/player/detail/518,-0.09,38,26,22,5,0,8,2,3,10,0,0.417,0.227,0.346,0.318,0.664,0.313
182,2015,한화,신성현,/player/detail/1344,-0.09,64,117,102,23,4,17,17,13,44,0,0.352,0.225,0.313,0.373,0.686,0.309
183,2015,NC,김태진,/player/detail/932,-0.09,1,3,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
184,2015,넥센,송성문,/player/detail/1338,-0.10,7,12,12,3,0,0,1,0,3,0,0.333,0.250,0.250,0.250,0.500,0.225
185,2015,두산,국해성,/player/detail/674,-0.10,11,26,20,4,1,6,5,2,5,0,0.188,0.200,0.280,0.400,0.680,0.286
186,2015,한화,임익준,/player/detail/32,-0.10,4,3,2,0,0,1,1,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
187,2015,LG,김재율,/player/detail/373,-0.10,1,3,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000
188,2015,NC,황윤호,/player/detail/422,-0.11,10,6,5,0,0,2,0,1,1,0,0.000,0.000,0.167,0.000,0.167,0.127
189,2015,롯데,이여상,/player/detail/31,-0.11,6,6,5,0,0,1,0,1,3,0,0.000,0.000,0.167,0.000,0.167,0.127
190,2015,삼성,김태완,/player/detail/460,-0.11,4,6,5,0,0,0,0,1,2,0,0.000,0.000,0.167,0.000,0.167,0.127
191,2015,한화,오준혁,/player/detail/91,-0.11,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000
192,2015,NC,박광열,/player/detail/930,-0.12,33,22,21,6,0,2,3,0,6,0,0.375,0.286,0.273,0.333,0.606,0.260
193,2015,kt,윤요섭,/player/detail/305,-0.12,74,159,148,39,9,17,28,6,39,0,0.294,0.264,0.293,0.473,0.766,0.322
194,2015,삼성,강봉규,/player/detail/469,-0.12,5,8,6,0,0,0,0,1,3,0,0.000,0.000,0.250,0.000,0.250,0.186
195,2015,LG,김재성,/player/detail/1321,-0.13,9,7,6,0,0,0,0,1,2,0,0.000,0.000,0.143,0.000,0.143,0.109
196,2015,롯데,김재유,/player/detail/1337,-0.14,18,10,9,1,0,3,1,0,3,1,0.167,0.111,0.200,0.111,0.311,0.163
197,2015,롯데,백민기,/player/detail/768,-0.15,8,9,7,0,0,1,0,1,1,0,0.000,0.000,0.222,0.000,0.222,0.165
198,2015,넥센,장영석,/player/detail/270,-0.16,6,8,8,1,0,0,0,0,2,0,0.167,0.125,0.125,0.125,0.250,0.113
199,2015,롯데,박준서,/player/detail/744,-0.16,3,5,5,0,0,0,0,0,3,0,0.000,0.000,0.000,0.000,0.000,0.000
200,2015,한화,송광민,/player/detail/844,-0.17,12,41,37,9,0,2,1,2,11,0,0.346,0.243,0.300,0.297,0.597,0.274
